review_id,date,author,rating,item,aspect,aspect_detail,opinion,sentiment_score,aspect_sentiment,derived_sentiment,is_service_killer,visit_time_ai,original_text,owner_response
rev_41,03/19/2026 00:35:19,Daniel Frohlich,5,Udon Noodles,Seimen,hand made noodles,very fabulous,1.0,Positive,Positive,False,Closing,Amazing Udon Soup and the hand made noodles are FABULOUS!,
rev_41,03/19/2026 00:35:19,Daniel Frohlich,5,Udon Soup,Yusen & Prep,Udon Soup,amazing,1.0,Positive,Positive,False,Closing,Amazing Udon Soup and the hand made noodles are FABULOUS!,
rev_42,03/18/2026 21:46:34,Anni Zhou,4,Udon Noodles,Seimen,good texture of noodle,good texture,0.8,Positive,Positive,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_42,03/18/2026 21:46:34,Anni Zhou,4,Kake Broth,Yusen & Prep,I do wish the broth was hotter,not hot enough,-0.4,Negative,Negative,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_42,03/18/2026 21:46:34,Anni Zhou,4,Shrimp Tempura,Tempura,shrimp one was best,very good,0.9,Positive,Positive,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_42,03/18/2026 21:46:34,Anni Zhou,4,General Food,Value,Super reasonably priced,reasonably priced,0.8,Positive,Positive,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_42,03/18/2026 21:46:34,Anni Zhou,4,General Food,Value,decently priced hot meal,decently priced,0.7,Positive,Positive,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_42,03/18/2026 21:46:34,Anni Zhou,4,Service,Service,the line moves quickly,quick service,0.8,Positive,Positive,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_42,03/18/2026 21:46:34,Anni Zhou,4,Service,Service,seats are kind of hard to maneuver around,hard to maneuver,-0.5,Negative,Negative,False,Closing,"Yum! Super reasonably priced (their original Kake udon is $6.49 for a reg), good texture of noodle, and the line moves quickly because it’s cafeteria style. From the tempura - shrimp one was best. I do wish the broth was hotter and the seats are kind of hard to maneuver around when they’re all pushed out (hard to walk between tables).

Overall solid spot for a decently priced hot meal in Toronto. I would definitely come back to try the other options!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Udon Noodles,Seimen,noodles were hot and chewy,hot and chewy,0.8,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Kitsune Udon Broth,Yusen & Prep,broth was just right,just right,0.8,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Deep Fried Tofu,Tempura,deep fried tofu was sweet and flavourful,sweet and flavourful,0.9,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Tempura Bits,Tempura,nicely complemented with the green onions and tempura bits,nice complement,0.7,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Shrimp Tempura,Tempura,the shrimp as it’s the best addition to the noodles,best addition,0.9,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,General Food,Value,Everything about this location is consistent and on par with their other locations,consistent quality,0.8,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Service,Service,wait during first day of soft opening was 20 mins,20 minute wait,0.4,Neutral,Positive,False,Opening,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_43,03/18/2026 16:45:24,Tiffany Ngan,5,Kitsune Udon,Value,my favourite Kitsune Udon (regular $9.49),favourite dish,0.9,Positive,Positive,False,Mid-day,"Been waiting FOREVER for a Marugame close to home since I first tried them in Hawaii! So glad they are now open in Toronto!

Everything about this location is consistent and on par with their other locations (Vancouver, LA). The wait during first day of soft opening was 20 mins, and immediately upon ordering the food, seats had opened up (quick, turnkey)!

I ordered my favourite Kitsune Udon (regular $9.49), noodles were hot and chewy, broth was just right, the deep fried tofu was sweet and flavourful— nicely complemented with the green onions and tempura bits. There is a wide variety of fried tempuras to choose from, but the you always have to get the shrimp as it’s the best addition to the noodles!

I can’t wait to go back again for the other menu items, you can’t go wrong when it comes to Marugame!",
rev_44,03/18/2026 16:22:43,Kevin Cox,5,Udon Noodles,Seimen,Good udon,Good quality,0.8,Positive,Positive,False,Mid-day,"Good udon and great tempura. My only minor complaint is that all of the soup options are on the sweeter side which I don't prefer. But I think that is authentic to the style.

Also love that they don't ask for a tip. Makes checkout so nice and quick.",
rev_44,03/18/2026 16:22:43,Kevin Cox,5,Tempura,Tempura,great tempura,Great taste,0.9,Positive,Positive,False,Mid-day,"Good udon and great tempura. My only minor complaint is that all of the soup options are on the sweeter side which I don't prefer. But I think that is authentic to the style.

Also love that they don't ask for a tip. Makes checkout so nice and quick.",
rev_44,03/18/2026 16:22:43,Kevin Cox,5,Kake Broth,Yusen & Prep,all of the soup options are on the sweeter side,Too sweet,-0.6,Negative,Negative,True,Mid-day,"Good udon and great tempura. My only minor complaint is that all of the soup options are on the sweeter side which I don't prefer. But I think that is authentic to the style.

Also love that they don't ask for a tip. Makes checkout so nice and quick.",
rev_44,03/18/2026 16:22:43,Kevin Cox,5,General Service,Service,they don't ask for a tip,No tipping,0.8,Positive,Positive,False,Mid-day,"Good udon and great tempura. My only minor complaint is that all of the soup options are on the sweeter side which I don't prefer. But I think that is authentic to the style.

Also love that they don't ask for a tip. Makes checkout so nice and quick.",
rev_44,03/18/2026 16:22:43,Kevin Cox,5,General Service,Service,Makes checkout so nice and quick,Quick checkout,0.9,Positive,Positive,False,Mid-day,"Good udon and great tempura. My only minor complaint is that all of the soup options are on the sweeter side which I don't prefer. But I think that is authentic to the style.

Also love that they don't ask for a tip. Makes checkout so nice and quick.",
rev_46,03/18/2026 14:56:47,Dorothy Guan,5,General Food,Value,casual eats,worth wait,0.8,Positive,Positive,False,Mid-day,"Cafeteria style casual eats, there always seems to be an empty table even though it’s extremely busy. Definitely worth the wait!",
rev_46,03/18/2026 14:56:47,Dorothy Guan,5,General Service,Service,always seems to be an empty table,adequate seating,0.7,Positive,Positive,False,Mid-day,"Cafeteria style casual eats, there always seems to be an empty table even though it’s extremely busy. Definitely worth the wait!",
rev_46,03/18/2026 14:56:47,Dorothy Guan,5,General Experience,Value,Definitely worth the wait,worth wait,0.9,Positive,Positive,False,Mid-day,"Cafeteria style casual eats, there always seems to be an empty table even though it’s extremely busy. Definitely worth the wait!",
rev_47,03/18/2026 14:06:37,David L,3,Udon Noodles,Seimen,"The udon itself is standard—nothing wrong, but nothing memorable either",average quality,0.0,Neutral,Neutral,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,Curry,Yusen & Prep,"The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting",disappointing texture,-0.5,Negative,Negative,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,General Food,Value,Portioning was a bit disappointing,small portions,-0.5,Negative,Negative,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,Pork,Yusen & Prep,The pork and beef portions felt pretty skimpy,small portion,-0.5,Negative,Negative,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,Beef,Yusen & Prep,The pork and beef portions felt pretty skimpy,small portion,-0.5,Negative,Negative,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,Chicken Karaage,Tempura,Chicken karaage was a letdown—served cold and cut into small pieces,served cold,-0.8,Negative,Negative,True,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,Tempura,Tempura,"The standout was definitely the tempura: light, crispy, and a solid variety",excellent quality,0.8,Positive,Positive,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,General Food,Value,"Paid about $50 for two without drinks, which feels steep for what you get",overpriced,-0.8,Negative,Negative,True,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_47,03/18/2026 14:06:37,David L,3,General Food,Service,"convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food",convenient location,0.5,Positive,Positive,False,Opening,"Tried Marugame Udon during soft opening. Overall, it’s decent—but not something I’d go out of my way for.

The setup is very cafeteria-style: you move down the line, pick your udon, then add tempura and sides. Efficient, but not exactly a “sit-down” experience.

Food:
•	The udon itself is standard—nothing wrong, but nothing memorable either.
•	The curry leaned more floral and had a thick, starchy consistency rather than a rich, saucy texture I was expecting.
•	Portioning was a bit disappointing. Even ordering a large, you mostly just get more noodles—not much extra meat. The pork and beef portions felt pretty skimpy.
•	Chicken karaage was a letdown—served cold and cut into small pieces.
•	The standout was definitely the tempura: light, crispy, and a solid variety. Easily the best part of the meal.

Value:
Paid about $50 for two without drinks, which feels steep for what you get. Having been to Japan multiple times, this is easily 2x the price for a lower overall quality experience.

Final thoughts:
It’s convenient, the location is great, and it scratches the itch if you’re craving quick Japanese comfort food—but expectations should be tempered. There’s potential, especially if they fix consistency and portioning.",
rev_48,03/18/2026 02:56:09,Maggie Chu,5,Udon Noodles,Seimen,beef udon,stellar food,0.9,Positive,Positive,False,Opening,"Came at 4:45 for the soft opening and seems like half of Toronto also had the same idea cuz it was PACKED. Despite that the Marugame team had the line moving with QUICKNESS.
Food was stellar. Had the beef udon and its dipping sauce counterpart. Staff super friendly. Quality of tempura sooo delish with the crunch. It’s giving I’m back in a udon spot in Japan, hello!",
rev_48,03/18/2026 02:56:09,Maggie Chu,5,Dipping Sauce,Yusen & Prep,dipping sauce counterpart,stellar food,0.9,Positive,Positive,False,Opening,"Came at 4:45 for the soft opening and seems like half of Toronto also had the same idea cuz it was PACKED. Despite that the Marugame team had the line moving with QUICKNESS.
Food was stellar. Had the beef udon and its dipping sauce counterpart. Staff super friendly. Quality of tempura sooo delish with the crunch. It’s giving I’m back in a udon spot in Japan, hello!",
rev_48,03/18/2026 02:56:09,Maggie Chu,5,Tempura,Tempura,tempura sooo delish with the crunch,very delicious,0.95,Positive,Positive,False,Opening,"Came at 4:45 for the soft opening and seems like half of Toronto also had the same idea cuz it was PACKED. Despite that the Marugame team had the line moving with QUICKNESS.
Food was stellar. Had the beef udon and its dipping sauce counterpart. Staff super friendly. Quality of tempura sooo delish with the crunch. It’s giving I’m back in a udon spot in Japan, hello!",
rev_48,03/18/2026 02:56:09,Maggie Chu,5,General Food,Yusen & Prep,Food was stellar,stellar food,0.9,Positive,Positive,False,Opening,"Came at 4:45 for the soft opening and seems like half of Toronto also had the same idea cuz it was PACKED. Despite that the Marugame team had the line moving with QUICKNESS.
Food was stellar. Had the beef udon and its dipping sauce counterpart. Staff super friendly. Quality of tempura sooo delish with the crunch. It’s giving I’m back in a udon spot in Japan, hello!",
rev_48,03/18/2026 02:56:09,Maggie Chu,5,Staff,Service,Staff super friendly,super friendly,0.9,Positive,Positive,False,Opening,"Came at 4:45 for the soft opening and seems like half of Toronto also had the same idea cuz it was PACKED. Despite that the Marugame team had the line moving with QUICKNESS.
Food was stellar. Had the beef udon and its dipping sauce counterpart. Staff super friendly. Quality of tempura sooo delish with the crunch. It’s giving I’m back in a udon spot in Japan, hello!",
rev_48,03/18/2026 02:56:09,Maggie Chu,5,Marugame Udon,Service,Marugame team had the line moving with QUICKNESS,very efficient,0.9,Positive,Positive,False,Opening,"Came at 4:45 for the soft opening and seems like half of Toronto also had the same idea cuz it was PACKED. Despite that the Marugame team had the line moving with QUICKNESS.
Food was stellar. Had the beef udon and its dipping sauce counterpart. Staff super friendly. Quality of tempura sooo delish with the crunch. It’s giving I’m back in a udon spot in Japan, hello!",
rev_49,03/18/2026 02:32:41,bv,5,Udon Noodles,Value,if you just get the udon,very affordable,0.8,Positive,Positive,False,Closing,"Omg i was super excited for this place to open!! I honestly cant believe how affordable this place is if you just get the udon!! ♪(๑ᴖ◡ᴖ๑)♪ we got the nikutama udon and the kitsune udon!! The BK sauces ones are pretty salty DO NOT DRINK THE SOUP LOL!!

Everyone pleasee try the chicken or shrimp tempura!!!! ʕ•ᴥ•ʔi swear its the best most crunchiest but also juicy tender tempura ive had!! If you’re ballin also the squid was super amazing… i honestly think the quality of the tempura is worth the wait and also the additional price ʕ•ᴥ•ʔ",
rev_49,03/18/2026 02:32:41,bv,5,Nikutama Udon,Yusen & Prep,we got the nikutama udon,no opinion,0.0,Neutral,Neutral,False,Closing,"Omg i was super excited for this place to open!! I honestly cant believe how affordable this place is if you just get the udon!! ♪(๑ᴖ◡ᴖ๑)♪ we got the nikutama udon and the kitsune udon!! The BK sauces ones are pretty salty DO NOT DRINK THE SOUP LOL!!

Everyone pleasee try the chicken or shrimp tempura!!!! ʕ•ᴥ•ʔi swear its the best most crunchiest but also juicy tender tempura ive had!! If you’re ballin also the squid was super amazing… i honestly think the quality of the tempura is worth the wait and also the additional price ʕ•ᴥ•ʔ",
rev_49,03/18/2026 02:32:41,bv,5,Kitsune Udon,Yusen & Prep,we got the kitsune udon,no opinion,0.0,Neutral,Neutral,False,Closing,"Omg i was super excited for this place to open!! I honestly cant believe how affordable this place is if you just get the udon!! ♪(๑ᴖ◡ᴖ๑)♪ we got the nikutama udon and the kitsune udon!! The BK sauces ones are pretty salty DO NOT DRINK THE SOUP LOL!!

Everyone pleasee try the chicken or shrimp tempura!!!! ʕ•ᴥ•ʔi swear its the best most crunchiest but also juicy tender tempura ive had!! If you’re ballin also the squid was super amazing… i honestly think the quality of the tempura is worth the wait and also the additional price ʕ•ᴥ•ʔ",
rev_49,03/18/2026 02:32:41,bv,5,BK Sauces,Yusen & Prep,The BK sauces ones are pretty salty,pretty salty,-0.4,Negative,Negative,False,Closing,"Omg i was super excited for this place to open!! I honestly cant believe how affordable this place is if you just get the udon!! ♪(๑ᴖ◡ᴖ๑)♪ we got the nikutama udon and the kitsune udon!! The BK sauces ones are pretty salty DO NOT DRINK THE SOUP LOL!!

Everyone pleasee try the chicken or shrimp tempura!!!! ʕ•ᴥ•ʔi swear its the best most crunchiest but also juicy tender tempura ive had!! If you’re ballin also the squid was super amazing… i honestly think the quality of the tempura is worth the wait and also the additional price ʕ•ᴥ•ʔ",
rev_49,03/18/2026 02:32:41,bv,5,Kake Broth,Yusen & Prep,DO NOT DRINK THE SOUP,not recommended,-0.8,Negative,Negative,True,Closing,"Omg i was super excited for this place to open!! I honestly cant believe how affordable this place is if you just get the udon!! ♪(๑ᴖ◡ᴖ๑)♪ we got the nikutama udon and the kitsune udon!! The BK sauces ones are pretty salty DO NOT DRINK THE SOUP LOL!!

Everyone pleasee try the chicken or shrimp tempura!!!! ʕ•ᴥ•ʔi swear its the best most crunchiest but also juicy tender tempura ive had!! If you’re ballin also the squid was super amazing… i honestly think the quality of the tempura is worth the wait and also the additional price ʕ•ᴥ•ʔ",
rev_49,03/18/2026 02:32:41,bv,5,Chicken Tempura,Tempura,try the chicken or shrimp tempura,best tempura,0.9,Positive,Positive,False,Closing,"Omg i was super excited for this place to open!! I honestly cant believe how affordable this place is if you just get the udon!! ♪(๑ᴖ◡ᴖ๑)♪ we got the nikutama udon and the kitsune udon!! The BK sauces ones are pretty salty DO NOT DRINK THE SOUP LOL!!

Everyone pleasee try the chicken or shrimp tempura!!!! ʕ•ᴥ•ʔi swear its the best most crunchiest but also juicy tender tempura ive had!! If you’re ballin also the squid was super amazing… i honestly think the quality of the tempura is worth the wait and also the additional price ʕ•ᴥ•ʔ",
